tweet_links,created_at,usernames,full_text,language,reply,retweet,like,view
https://twitter.com/MuhammadIchbal5/status/1665907387235172352,2023-06-06 02:24:06,MuhammadIchbal5,"sy selaku pribadi asli jogja dengan ini mengatakan:

""CANGKEMAN ASU!!! mending sak iki tanggung jawab wae kono, tamsis kae loh rusak. kerja batik opo piye di peneri, nek mung maaf tok ponakan ku 3 tahun yo isoh""",in,0,0,0,105
https://twitter.com/CNNIndonesia/status/1665907071072768000,2023-06-06 02:22:51,CNNIndonesia,352 Orang Terlibat Tawuran di Tamsis Jogja Dipulangkan ke Daerah Asal,in,5,9,38,11727
https://twitter.com/anang_laler/status/1665906500303491072,2023-06-06 02:20:35,anang_laler,"Sini dek belajar kelompok sini   mau di tamsis IP atau di pakuningratan ,Nek jenengan Nate sekolah to   kudune jenengan bersukur saget sekolah mengenyam pendidikan ,mboten waton jeplak",in,0,0,1,560
https://twitter.com/Indrik111/status/1665904901946494977,2023-06-06 02:14:14,Indrik111,"Entah ada apa sama jogja
2 hari lalu wilayah tamsis
Semalam wilayah prambanan 
Pd ngeributin soal apaan sih -_-",in,0,0,1,270
https://twitter.com/bricksrigs/status/1665902262198362114,2023-06-06 02:03:44,bricksrigs,"hehehe kelakuan primitif, minimal ewang² ngresiki Pendopo Tamsis. nek teko ameh reresik Pendopo Tamsis ak yakin warga respect maneh. laiki malah obong² ban  Pak Polisine kesel tenan mesti wkwk",in,0,1,116,18496
https://twitter.com/inoegns/status/1665900657545715712,2023-06-06 01:57:22,inoegns,"Gek kapan kae konangan neng tamsis cupcup muah, saiki eneng meneh bedo nggon",in,0,0,0,3298
https://twitter.com/mandalevium/status/1665898388737650690,2023-06-06 01:48:21,mandalevium,ak join dri tamsis batch 1. ayoow ambis barenggg,in,1,0,0,33
https://twitter.com/sky13031988/status/1665893129193676800,2023-06-06 01:27:27,sky13031988,"Bisa mas,cuma pemerintah yg http://bisa.tp melihat kejadian di tamsis kmren,klo oknum anggota psht masih bikin onar.pemerintah sangat mudah membubarkan perguruan silat/ormas atau kelompok.contoh FPI",in,0,0,0,473
https://twitter.com/biscoitte/status/1665890471888187393,2023-06-06 01:16:53,biscoitte,Tamsis masih rame ga? Kosku daerah situ,in,1,0,0,33
https://twitter.com/sijeasik/status/1665889709707649025,2023-06-06 01:13:52,sijeasik,Hanek mung minta maaf we cah tk yo iso trus kabar e pendopo tamsis pie,in,0,0,0,148
https://twitter.com/tigabelashitam/status/1665889645283143681,2023-06-06 01:13:36,tigabelashitam,"Setiap keburukan pasti akan ada kebaikan, dalam Islam disebut hikmah. 
Semoga setelah ini, Tamsis jadi rame pengunjung dan makin banyak yg peduli dgn pendidikan krn dgn pengerusakan Tamsis sudah menjadi bukti bahwa ikut mencerdaskan kehidupan bangsa belum merata.",in,0,0,1,71
https://twitter.com/RustyDust_29/status/1665887283936108545,2023-06-06 01:04:13,RustyDust_29,"Sek nduwe medali emas wingi melu uncal""an nang Tamsis ra mas?",in,0,0,1,253
https://twitter.com/Singgih_phantom/status/1665886166493859842,2023-06-06 00:59:47,Singgih_phantom,Trs museum Tamsis pie?,in,0,0,0,111
https://twitter.com/adjie_brotoseno/status/1665885056039284736,2023-06-06 00:55:22,adjie_brotoseno,Jane ki mereka rodo genah lho lur merespon undangan orang yg kmrn treak2 di tamsis manggil2 nama mereka dgn menambahi kata2 kotor n menyebut beberapa kota jadi yo wajar nek sekarang mereka do dtg mergo menghormati undangan orang yg treak2 di tamsis kemarin.,in,6,0,0,2322
https://twitter.com/dipepeee/status/1665877241442766848,2023-06-06 00:24:19,dipepeee,"HE MBOT, RA KAKEAN KOAR NDONO NDENE KAE LHO TAMSIS NASIB E MEH PIEE, GOLEK GOLEK SALAHE LIYO TP SALAHE DEWE RA DI GAE NGOCOO, TUWEK RA NALARRR",in,0,0,0,209
https://twitter.com/itsborneo/status/1665876242846089216,2023-06-06 00:20:21,itsborneo,"Itu yg gawe rusuh Djogja dr kerusuhan d Atmajaya Babarsari kmaren² n skrg d tamsis, mrk blm pernah ngerasain hdp jaman Soeharto x yak? ""Berisik"" dikit djlanan nyawa lu semua ga sampe matahari terbit esok hari cuk udah dpt oleh timah panas cuk! Pendekar tai babi lah!",in,0,0,0,382
